cast_number,time,sample_time,sea_water_temperature,depth,mass_concentration_of_oxygen_in_sea_water
--,UTC,UTC,degree_C,m,mg * L^-1
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:07.00Z,9.4142,20.58,1.63001
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:07.25Z,9.414,20.577,1.62429
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:07.50Z,9.4096,20.579,1.62539
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:07.75Z,9.4039,20.582,1.62656
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:08.00Z,9.4005,20.584,1.64787
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:08.25Z,9.3991,20.581,1.69819
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:08.50Z,9.3983,20.58,1.77885
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:08.75Z,9.3978,20.577,1.88701
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:09.00Z,9.3978,20.579,2.00875
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:09.25Z,9.3976,20.583,2.13049
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:09.50Z,9.3974,20.584,2.24401
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:09.75Z,9.397,20.581,2.35374
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:10.00Z,9.3967,20.579,2.45589
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:10.25Z,9.396,20.582,2.54668
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:10.50Z,9.3956,20.582,2.62355
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:10.75Z,9.3956,20.582,2.69374
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:11.00Z,9.3956,20.581,2.75698
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:11.25Z,9.3956,20.578,2.81168
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:11.50Z,9.3956,20.58,2.86038
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:11.75Z,9.3953,20.582,2.90088
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:12.00Z,9.3954,20.582,2.93534
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:12.25Z,9.3959,20.584,2.97451
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:12.50Z,9.3961,20.58,2.99599
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:12.75Z,9.3957,20.578,3.02258
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:13.00Z,9.3952,20.581,3.04255
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:13.25Z,9.3952,20.58,3.06152
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:13.50Z,9.3961,20.585,3.07759
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:13.75Z,9.3967,20.583,3.08798
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:14.00Z,9.3969,20.58,3.10346
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:14.25Z,9.3969,20.578,3.11389
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:14.50Z,9.3969,20.58,3.12052
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:14.75Z,9.3965,20.581,3.13352
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:15.00Z,9.3963,20.581,3.14238
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:15.25Z,9.3962,20.582,3.15282
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:15.50Z,9.3959,20.579,3.15568
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:15.75Z,9.3958,20.58,3.16012
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:16.00Z,9.3956,20.579,3.16993
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:16.25Z,9.3956,20.581,3.17247
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:16.50Z,9.3956,20.582,3.17468
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:16.75Z,9.3958,20.581,3.17751
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:17.00Z,9.3959,20.58,3.18162
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:17.25Z,9.3959,20.582,3.18351
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:17.50Z,9.3959,20.583,3.18572
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:17.75Z,9.3961,20.582,3.18887
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:18.00Z,9.3961,20.581,3.19013
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:18.25Z,9.396,20.58,3.19425
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:18.50Z,9.3958,20.579,3.19585
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:18.75Z,9.3957,20.579,3.1968
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:19.00Z,9.3956,20.582,3.20029
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:19.25Z,9.3956,20.582,3.19872
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:19.50Z,9.3956,20.581,3.20156
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:19.75Z,9.3954,20.578,3.20441
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:20.00Z,9.3951,20.579,3.20475
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:20.25Z,9.395,20.582,3.20381
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:20.50Z,9.395,20.583,3.20507
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:20.75Z,9.395,20.582,3.20729
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:21.00Z,9.3949,20.579,3.20604
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:21.25Z,9.3952,20.58,3.21328
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:21.50Z,9.3952,20.583,3.21264
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:21.75Z,9.3952,20.583,3.20886
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:22.00Z,9.395,20.582,3.21045
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:22.25Z,9.3948,20.578,3.21521
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:22.50Z,9.3948,20.578,3.21395
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:22.75Z,9.395,20.582,3.21614
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:23.00Z,9.395,20.585,3.21456
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:23.25Z,9.3947,20.585,3.21333
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:23.50Z,9.3945,20.583,3.21334
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:23.75Z,9.3945,20.579,3.21428
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:24.00Z,9.3945,20.579,3.2127
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:24.25Z,9.3945,20.58,3.21523
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:24.50Z,9.3945,20.583,3.21334
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:24.75Z,9.3946,20.584,3.21207
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:25.00Z,9.3946,20.582,3.21112
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:25.25Z,9.3946,20.578,3.21112
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:25.50Z,9.3947,20.579,3.20762
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:25.75Z,9.3946,20.583,3.21111
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:26.00Z,9.3941,20.584,3.21115
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:26.25Z,9.394,20.581,3.21053
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:26.50Z,9.394,20.579,3.2118
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:26.75Z,9.3943,20.578,3.20892
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:27.00Z,9.3944,20.582,3.21081
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:27.25Z,9.3945,20.586,3.20923
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:27.50Z,9.3941,20.583,3.21337
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:27.75Z,9.3939,20.578,3.20864
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:28.00Z,9.3941,20.576,3.21558
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:28.25Z,9.3939,20.577,3.2099
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:28.50Z,9.3939,20.582,3.214
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:28.75Z,9.394,20.589,3.21369
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:29.00Z,9.3937,20.586,3.20929
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:29.25Z,9.3934,20.58,3.21342
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:29.50Z,9.3934,20.578,3.21312
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:29.75Z,9.3934,20.576,3.20931
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:30.00Z,9.3939,20.581,3.21055
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:30.25Z,9.394,20.584,3.21465
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:30.50Z,9.3938,20.583,3.20866
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:30.75Z,9.3936,20.582,3.21499
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:31.00Z,9.3934,20.578,3.21564
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:31.25Z,9.3935,20.58,3.20962
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:31.50Z,9.3935,20.583,3.21278
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:31.75Z,9.3932,20.582,3.21344
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:32.00Z,9.393,20.581,3.21219
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:32.25Z,9.3928,20.58,3.20999
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:32.50Z,9.3927,20.579,3.2122
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:32.75Z,9.3925,20.581,3.20906
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:33.00Z,9.3924,20.584,3.21128
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:33.25Z,9.3925,20.583,3.20937
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:33.50Z,9.3924,20.58,3.21159
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:33.75Z,9.3923,20.577,3.21286
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:34.00Z,9.3919,20.578,3.21543
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:34.25Z,9.3917,20.583,3.21323
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:34.50Z,9.3918,20.583,3.21607
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:34.75Z,9.3917,20.584,3.21513
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:35.00Z,9.3918,20.581,3.21638
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:35.25Z,9.3917,20.581,3.21354
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:35.50Z,9.3915,20.579,3.21324
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:35.75Z,9.3916,20.581,3.21703
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:36.00Z,9.3913,20.581,3.21673
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:36.25Z,9.3912,20.581,3.21926
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:36.50Z,9.3911,20.583,3.21801
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:36.75Z,9.3908,20.584,3.21835
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:37.00Z,9.3905,20.583,3.2209
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:37.25Z,9.3902,20.58,3.21934
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:37.50Z,9.3904,20.579,3.22154
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:37.75Z,9.3905,20.579,3.21963
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:38.00Z,9.3904,20.582,3.21773
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:38.25Z,9.3901,20.584,3.21712
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:38.50Z,9.39,20.583,3.21334
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:38.75Z,9.3898,20.579,3.21399
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:39.00Z,9.39,20.577,3.21429
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:39.25Z,9.3902,20.579,3.21428
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:39.50Z,9.3902,20.584,3.21396
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:39.75Z,9.3902,20.585,3.21459
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:40.00Z,9.39,20.582,3.21872
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:40.25Z,9.39,20.579,3.21492
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:40.50Z,9.3902,20.58,3.21838
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:40.75Z,9.3902,20.583,3.21776
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:41.00Z,9.3902,20.583,3.22186
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:41.25Z,9.3901,20.581,3.21966
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:41.50Z,9.3902,20.578,3.22123
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:41.75Z,9.3904,20.578,3.21616
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:42.00Z,9.3904,20.58,3.22279
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:42.25Z,9.3903,20.583,3.22186
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:42.50Z,9.3902,20.582,3.21839
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:42.75Z,9.3902,20.583,3.21807
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:43.00Z,9.3902,20.58,3.2168
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:43.25Z,9.39,20.579,3.21745
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:43.50Z,9.39,20.579,3.22061
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:43.75Z,9.3902,20.582,3.21966
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:44.00Z,9.3904,20.582,3.21775
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:44.25Z,9.3906,20.585,3.21741
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:44.50Z,9.3908,20.58,3.21551
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:44.75Z,9.3908,20.578,3.21518
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:45.00Z,9.3908,20.577,3.21992
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:45.25Z,9.3908,20.582,3.21772
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:45.50Z,9.3906,20.583,3.21615
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:45.75Z,9.3904,20.582,3.21711
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:46.00Z,9.3904,20.582,3.21364
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:46.25Z,9.3903,20.581,3.21838
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:46.50Z,9.3902,20.58,3.21839
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:46.75Z,9.3902,20.581,3.21744
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:47.00Z,9.3901,20.581,3.21998
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:47.25Z,9.39,20.582,3.21872
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:47.50Z,9.3901,20.583,3.21998
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:47.75Z,9.3899,20.581,3.21904
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:48.00Z,9.39,20.582,3.21904
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:48.25Z,9.39,20.58,3.21682
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:48.50Z,9.39,20.583,3.2203
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:48.75Z,9.3901,20.582,3.22188
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:49.00Z,9.3901,20.579,3.22409
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:49.25Z,9.3901,20.58,3.22345
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:49.50Z,9.39,20.58,3.22568
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:49.75Z,9.3899,20.582,3.22632
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:50.00Z,9.3899,20.583,3.22538
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:50.25Z,9.39,20.582,3.2241
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:50.50Z,9.3901,20.581,3.22441
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:50.75Z,9.3902,20.578,3.22726
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:51.00Z,9.3901,20.577,3.22504
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:51.25Z,9.3902,20.58,3.22409
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:51.50Z,9.39,20.584,3.22378
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:51.75Z,9.39,20.585,3.22442
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:52.00Z,9.3899,20.583,3.22443
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:52.25Z,9.3899,20.579,3.22664
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:52.50Z,9.3899,20.578,3.22379
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:52.75Z,9.3898,20.582,3.22664
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:53.00Z,9.3899,20.582,3.2279
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:53.25Z,9.3897,20.581,3.22665
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:53.50Z,9.3897,20.58,3.22855
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:53.75Z,9.3897,20.58,3.22981
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:54.00Z,9.3898,20.582,3.23202
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:54.25Z,9.3897,20.583,3.23393
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:54.50Z,9.3897,20.579,3.23393
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:54.75Z,9.3899,20.578,3.23075
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:55.00Z,9.3902,20.58,3.23105
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:55.25Z,9.3902,20.582,3.23009
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:55.50Z,9.3901,20.584,3.2301
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:55.75Z,9.3899,20.583,3.22854
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:56.00Z,9.39,20.583,3.22947
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:56.25Z,9.3899,20.581,3.22569
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:56.50Z,9.3897,20.581,3.22317
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:56.75Z,9.3897,20.581,3.2257
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:57.00Z,9.3895,20.58,3.22729
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:57.25Z,9.3895,20.581,3.22541
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:57.50Z,9.3894,20.583,3.22446
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:57.75Z,9.3893,20.58,3.22636
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:58.00Z,9.3893,20.582,3.22447
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:58.25Z,9.3894,20.583,3.21845
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:58.50Z,9.3895,20.579,3.22287
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:58.75Z,9.3895,20.579,3.22034
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:59.00Z,9.3894,20.581,3.22256
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:59.25Z,9.3894,20.581,3.22414
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:59.50Z,9.3893,20.581,3.22605
24253,2023-09-05T19:00:07Z,2023-09-05T19:01:59.75Z,9.3895,20.581,3.22415
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:00.00Z,9.3897,20.58,3.22729
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:00.25Z,9.3899,20.58,3.22664
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:00.50Z,9.39,20.581,3.22663
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:00.75Z,9.3901,20.582,3.22662
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:01.00Z,9.3898,20.578,3.22664
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:01.25Z,9.3893,20.58,3.22857
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:01.50Z,9.3889,20.581,3.2286
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:01.75Z,9.3886,20.581,3.22768
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:02.00Z,9.3888,20.582,3.22893
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:02.25Z,9.3888,20.582,3.22672
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:02.50Z,9.3888,20.58,3.23051
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:02.75Z,9.3887,20.581,3.23178
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:03.00Z,9.3887,20.581,3.22989
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:03.25Z,9.3888,20.582,3.23208
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:03.50Z,9.3886,20.58,3.23052
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:03.75Z,9.3884,20.582,3.23338
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:04.00Z,9.3882,20.581,3.23529
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:04.25Z,9.3882,20.58,3.23087
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:04.50Z,9.3883,20.58,3.2375
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:04.75Z,9.3883,20.581,3.2356
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:05.00Z,9.3882,20.582,3.23687
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:05.25Z,9.3882,20.581,3.23339
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:05.50Z,9.3882,20.58,3.2356
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:05.75Z,9.388,20.578,3.23404
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:06.00Z,9.3879,20.582,3.23753
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:06.25Z,9.3879,20.583,3.23531
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:06.50Z,9.3879,20.583,3.23689
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:06.75Z,9.388,20.58,3.24067
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:07.00Z,9.388,20.579,3.23751
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:07.25Z,9.3879,20.58,3.24227
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:07.50Z,9.388,20.582,3.24132
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:07.75Z,9.3881,20.585,3.24131
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:08.00Z,9.3881,20.584,3.23783
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:08.25Z,9.3881,20.581,3.24194
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:08.50Z,9.3882,20.58,3.23972
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:08.75Z,9.3881,20.573,3.23687
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:09.00Z,9.3882,20.533,3.23624
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:09.25Z,9.3881,20.457,3.23463
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:09.50Z,9.3888,20.373,3.23802
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:09.75Z,9.3904,20.291,3.2366
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:10.00Z,9.3922,20.21,3.23486
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:10.25Z,9.3937,20.127,3.23283
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:10.50Z,9.395,20.048,3.23585
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:10.75Z,9.3967,19.969,3.2319
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:11.00Z,9.398,19.884,3.23304
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:11.25Z,9.3991,19.8,3.23389
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:11.50Z,9.4,19.718,3.23157
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:11.75Z,9.4009,19.639,3.23336
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:12.00Z,9.4022,19.55,3.23197
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:12.25Z,9.4029,19.466,3.22998
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:12.50Z,9.4032,19.382,3.23119
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:12.75Z,9.4037,19.3,3.22891
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:13.00Z,9.4041,19.216,3.22569
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:13.25Z,9.4049,19.135,3.22781
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:13.50Z,9.4057,19.057,3.22267
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:13.75Z,9.4064,18.977,3.22195
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:14.00Z,9.407,18.897,3.21872
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:14.25Z,9.4074,18.816,3.21517
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:14.50Z,9.4081,18.728,3.21572
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:14.75Z,9.4088,18.643,3.21532
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:15.00Z,9.4093,18.56,3.21209
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:15.25Z,9.4099,18.476,3.21362
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:15.50Z,9.4108,18.393,3.2151
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:15.75Z,9.4121,18.306,3.21213
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:16.00Z,9.4134,18.223,3.20885
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:16.25Z,9.4141,18.141,3.21066
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:16.50Z,9.4153,18.056,3.20706
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:16.75Z,9.4159,17.969,3.20414
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:17.00Z,9.4161,17.884,3.2041
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:17.25Z,9.4164,17.8,3.1971
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:17.50Z,9.4173,17.715,3.19891
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:17.75Z,9.4182,17.632,3.1966
24253,2023-09-05T19:00:07Z,2023-09-05T19:02:18.00Z,9.4196,17.547,3.19205
